Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
362	Spectrogram 1	1	1182.488621208	1182.488621208	9256.671	9256.671	9281.250	9281.250	-80.38	0.0000	0.000	9281.250	1182.4907	FI				
363	Spectrogram 1	1	1182.796022701	1182.796022701	24956.710	24956.710	24937.500	24937.500	-87.87	0.0000	0.000	24937.500	1182.7947	FF				
364	Spectrogram 1	1	1184.134693444	1184.498326918	7804.644	22869.421	10218.750	15843.750	-81.42	0.3636	15064.778	10218.750	1184.2027		SA	A	0	SB
365	Spectrogram 1	1	1184.168432632	1184.168432632	8076.899	8076.899	8062.500	8062.500	-102.20	0.0000	0.000	8062.500	1184.1707	FI				
366	Spectrogram 1	1	1184.494578119	1184.494578119	22143.408	22143.408	22125.000	22125.000	-104.55	0.0000	0.000	22125.000	1184.4960	FF				
367	Spectrogram 1	1	1192.728797631	1193.107426299	8439.906	20600.630	10593.750	14062.500	-87.49	0.3786	12160.724	10593.750	1192.9333		NA	A	0	SB
368	Spectrogram 1	1	1192.751290423	1192.751290423	9075.167	9075.167	9093.750	9093.750	-78.87	0.0000	0.000	9093.750	1192.7520	FI				
369	Spectrogram 1	1	1193.096179903	1193.096179903	20328.375	20328.375	20343.750	20343.750	-90.45	0.0000	0.000	20343.750	1193.0987	FF				
370	Spectrogram 1	1	1199.943387700	1200.318267570	7713.892	26045.730	18750.000	15093.750	-86.03	0.3749	18331.838	18750.000	1200.1120		SA	A	0	SB
371	Spectrogram 1	1	1199.965880492	1199.965880492	8621.409	8621.409	8625.000	8625.000	-94.24	0.0000	0.000	8625.000	1199.9680	FI				
372	Spectrogram 1	1	1200.307021174	1200.307021174	25047.462	25047.462	25031.250	25031.250	-89.36	0.0000	0.000	25031.250	1200.3093	FF				
373	Spectrogram 1	1	1210.630075544	1211.027448206	8167.651	26227.233	17531.250	17531.250	-82.51	0.3974	18059.583	17531.250	1210.7947		SA	A	0	SB
374	Spectrogram 1	1	1210.667563531	1210.667563531	8439.906	8439.906	8437.500	8437.500	-94.43	0.0000	0.000	8437.500	1210.6667	FI				
375	Spectrogram 1	1	1211.023699407	1211.023699407	25773.475	25773.475	25781.250	25781.250	-99.43	0.0000	0.000	25781.250	1211.0240	FF				
376	Spectrogram 1	1	1217.054106301	1217.387749385	7260.134	19693.113	8812.500	11156.250	-81.93	0.3336	12432.979	8812.500	1217.1787		SA	A	0	SB
377	Spectrogram 1	1	1217.080347892	1217.080347892	7441.637	7441.637	7406.250	7406.250	-89.43	0.0000	0.000	7406.250	1217.0827	FI				
378	Spectrogram 1	1	1217.380251787	1217.380251787	18967.100	18967.100	18937.500	18937.500	-84.84	0.0000	0.000	18937.500	1217.3813	FF				
379	Spectrogram 1	1	1220.012083503	1220.425608455	7058.824	24513.369	18843.750	16781.250	-85.69	0.4135	17454.545	18843.750	1220.1867		SA	A	0	SB
380	Spectrogram 1	1	1220.033289911	1220.033289911	8855.615	8855.615	8812.500	8812.500	-81.56	0.0000	0.000	8812.500	1220.0320	FI				
381	Spectrogram 1	1	1220.399100446	1220.399100446	23871.658	23871.658	23906.250	23906.250	-85.37	0.0000	0.000	23906.250	1220.4000	FF				
382	Spectrogram 1	1	1223.691716565	1224.115844722	7443.850	22588.235	8906.250	14250.000	-82.85	0.4241	15144.385	8906.250	1223.7760		SA	A	0	SB
383	Spectrogram 1	1	1223.707621371	1223.707621371	8085.561	8085.561	8062.500	8062.500	-73.28	0.0000	0.000	8062.500	1223.7067	FI				
384	Spectrogram 1	1	1224.099939916	1224.099939916	21689.840	21689.840	21656.250	21656.250	-87.10	0.0000	0.000	21656.250	1224.1013	FF				
385	Spectrogram 1	1	1305.649321016	1306.084052376	7443.850	22716.578	19500.000	17906.250	-83.58	0.4347	15272.727	19500.000	1305.9307		SA	A	0	SB
386	Spectrogram 1	1	1305.675829026	1305.675829026	7957.219	7957.219	7968.750	7968.750	-76.38	0.0000	0.000	7968.750	1305.6747	FI				
387	Spectrogram 1	1	1306.068147571	1306.068147571	22203.209	22203.209	22218.750	22218.750	-90.00	0.0000	0.000	22218.750	1306.0693	FF				
