Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
363	Spectrogram 1	1	1329.027310255	1329.027310255	15393.586	15393.586	15375.000	15375.000	-88.14	0.0000	0.000	15375.000	1329.0293	FF				
364	Spectrogram 1	1	1329.046712574	1329.403009707	5807.580	22390.671	12937.500	12937.500	-81.30	0.3563	16583.091	12937.500	1329.1680		SA	A	0	SB
365	Spectrogram 1	1	1329.055531810	1329.055531810	6227.405	6227.405	6187.500	6187.500	-79.08	0.0000	0.000	6187.500	1329.0560	FI				
366	Spectrogram 1	1	1329.390662777	1329.390662777	22040.816	22040.816	22031.250	22031.250	-77.93	0.0000	0.000	22031.250	1329.3920	FF				
367	Spectrogram 1	1	1329.346566597	1329.716974507	10565.598	18962.099	11625.000	12375.000	-79.69	0.3704	8396.501	11625.000	1329.5680		SA	A	0	SB
368	Spectrogram 1	1	1329.357149680	1329.357149680	10845.481	10845.481	10875.000	10875.000	-69.45	0.0000	0.000	10875.000	1329.3547	FI				
369	Spectrogram 1	1	1329.709919118	1329.709919118	18402.332	18402.332	18375.000	18375.000	-77.48	0.0000	0.000	18375.000	1329.7120	FF				
370	Spectrogram 1	1	1337.531335017	1337.917617552	7486.880	20011.662	12937.500	13031.250	-80.80	0.3863	12524.782	12937.500	1337.7227		SA	A	0	SB
371	Spectrogram 1	1	1337.538390406	1337.538390406	7906.706	7906.706	7875.000	7875.000	-83.15	0.0000	0.000	7875.000	1337.5360	FI				
372	Spectrogram 1	1	1337.908798316	1337.908798316	19661.808	19661.808	19687.500	19687.500	-68.85	0.0000	0.000	19687.500	1337.9093	FF				
373	Spectrogram 1	1	1342.449740689	1342.855425543	8536.443	17702.624	12375.000	12843.750	-82.93	0.4057	9166.181	12375.000	1342.6987		SA	A	0	SB
374	Spectrogram 1	1	1342.465615314	1342.465615314	9096.210	9096.210	9093.750	9093.750	-74.50	0.0000	0.000	9093.750	1342.4640	FI				
375	Spectrogram 1	1	1342.846606307	1342.846606307	17422.741	17422.741	17437.500	17437.500	-72.78	0.0000	0.000	17437.500	1342.8480	FF				
376	Spectrogram 1	1	1343.342247367	1343.696780653	8536.443	17772.595	10968.750	12937.500	-83.82	0.3545	9236.152	10968.750	1343.4720		SA	A	0	SB
377	Spectrogram 1	1	1343.354594298	1343.354594298	8956.268	8956.268	9000.000	9000.000	-88.81	0.0000	0.000	9000.000	1343.3547	FI				
378	Spectrogram 1	1	1343.687961417	1343.687961417	17492.711	17492.711	17531.250	17531.250	-70.08	0.0000	0.000	17531.250	1343.6853	FF				
379	Spectrogram 1	1	1368.933943559	1369.295532233	7836.735	17912.536	11437.500	12656.250	-82.91	0.3616	10075.801	11437.500	1369.1253		SA	A	0	SB
380	Spectrogram 1	1	1368.946290489	1368.946290489	8256.560	8256.560	8250.000	8250.000	-75.50	0.0000	0.000	8250.000	1368.9440	FI				
381	Spectrogram 1	1	1369.284949149	1369.284949149	17492.711	17492.711	17531.250	17531.250	-77.07	0.0000	0.000	17531.250	1369.2853	FF				
382	Spectrogram 1	1	1372.235516186	1372.507148653	6437.318	21551.020	10125.000	12656.250	-80.71	0.2716	15113.702	10125.000	1372.3040		SA	A	0	SB
383	Spectrogram 1	1	1372.246099269	1372.246099269	6997.085	6997.085	7031.250	7031.250	-76.64	0.0000	0.000	7031.250	1372.2453	FI				
384	Spectrogram 1	1	1372.494801723	1372.494801723	21201.166	21201.166	21187.500	21187.500	-66.87	0.0000	0.000	21187.500	1372.4960	FF				
385	Spectrogram 1	1	1374.346824540	1374.641387021	6787.172	21620.991	13406.250	13781.250	-82.90	0.2946	14833.819	13406.250	1374.5440		NA	A	0	SB
386	Spectrogram 1	1	1374.353879929	1374.353879929	7486.880	7486.880	7500.000	7500.000	-90.20	0.0000	0.000	7500.000	1374.3520	FI				
387	Spectrogram 1	1	1374.627276243	1374.627276243	21201.166	21201.166	21187.500	21187.500	-84.16	0.0000	0.000	21187.500	1374.6293	FF				
388	Spectrogram 1	1	1374.717232450	1375.117625762	9306.122	20711.370	16031.250	16031.250	-76.54	0.4004	11405.248	16031.250	1374.9067		SA	A	0	SB
389	Spectrogram 1	1	1374.726051686	1374.726051686	9446.064	9446.064	9468.750	9468.750	-78.19	0.0000	0.000	9468.750	1374.7253	FI				
390	Spectrogram 1	1	1375.114098068	1375.114098068	20291.545	20291.545	20250.000	20250.000	-85.20	0.0000	0.000	20250.000	1375.1147	FF				
391	Spectrogram 1	1	1380.122462688	1380.374692836	6647.230	21201.166	10500.000	11906.250	-80.90	0.2522	14553.936	10500.000	1380.1973		SA	A	0	SB
392	Spectrogram 1	1	1380.134809618	1380.134809618	7067.055	7067.055	7031.250	7031.250	-73.32	0.0000	0.000	7031.250	1380.1333	FI				
393	Spectrogram 1	1	1380.367637447	1380.367637447	20851.312	20851.312	20812.500	20812.500	-75.95	0.0000	0.000	20812.500	1380.3680	FF				
394	Spectrogram 1	1	1381.364387346	1381.787710671	8466.472	19801.749	16593.750	15281.250	-80.04	0.4233	11335.277	16593.750	1381.6053		SA	A	0	SB
395	Spectrogram 1	1	1381.385553512	1381.385553512	8676.385	8676.385	8718.750	8718.750	-78.16	0.0000	0.000	8718.750	1381.3867	FI				
396	Spectrogram 1	1	1381.787710671	1381.787710671	19032.070	19032.070	19031.250	19031.250	-90.14	0.0000	0.000	19031.250	1381.7867	FF				
397	Spectrogram 1	1	1383.157361810	1383.485437387	7626.822	19661.808	12656.250	13406.250	-82.98	0.3281	12034.986	12656.250	1383.3600		SA	A	0	SB
398	Spectrogram 1	1	1383.162653351	1383.162653351	8186.589	8186.589	8156.250	8156.250	-78.48	0.0000	0.000	8156.250	1383.1627	FI				
399	Spectrogram 1	1	1383.480145845	1383.480145845	19172.012	19172.012	19218.750	19218.750	-80.54	0.0000	0.000	19218.750	1383.4827	FF				
400	Spectrogram 1	1	1386.541438352	1386.825417750	5597.668	21061.224	9187.500	12843.750	-80.55	0.2840	15463.556	9187.500	1386.6027		SA	A	0	SB
401	Spectrogram 1	1	1386.553785282	1386.553785282	6227.405	6227.405	6187.500	6187.500	-74.60	0.0000	0.000	6187.500	1386.5547	FI				
402	Spectrogram 1	1	1386.818362361	1386.818362361	20711.370	20711.370	20718.750	20718.750	-77.72	0.0000	0.000	20718.750	1386.8160	FF				
403	Spectrogram 1	1	1390.437866492	1390.734192820	7137.026	19871.720	11531.250	12750.000	-81.95	0.2963	12734.694	11531.250	1390.5227		SA	A	0	SB
404	Spectrogram 1	1	1390.453741117	1390.453741117	7696.793	7696.793	7687.500	7687.500	-75.98	0.0000	0.000	7687.500	1390.4533	FI				
405	Spectrogram 1	1	1390.721845890	1390.721845890	19591.837	19591.837	19593.750	19593.750	-83.06	0.0000	0.000	19593.750	1390.7200	FF				
406	Spectrogram 1	1	1387.632133377	1387.882599678	11825.073	18192.420	17062.500	15468.750	-77.42	0.2505	6367.347	17062.500	1387.7707		SA	A	0	SB
407	Spectrogram 1	1	1387.644480307	1387.644480307	11965.015	11965.015	12000.000	12000.000	-70.77	0.0000	0.000	12000.000	1387.6427	FI				
408	Spectrogram 1	1	1387.873780442	1387.873780442	17842.566	17842.566	17812.500	17812.500	-76.28	0.0000	0.000	17812.500	1387.8720	FF				
409	Spectrogram 1	1	1387.291710869	1387.561579489	12314.869	17912.536	15281.250	16406.250	-72.38	0.2699	5597.667	15281.250	1387.3813		SA	A	0	SB
410	Spectrogram 1	1	1387.304057800	1387.304057800	12664.723	12664.723	12656.250	12656.250	-65.38	0.0000	0.000	12656.250	1387.3067	FI				
411	Spectrogram 1	1	1387.556287948	1387.556287948	16373.178	16373.178	16406.250	16406.250	-72.54	0.0000	0.000	16406.250	1387.5573	FF				
412	Spectrogram 1	1	1392.445837345	1392.750982909	5527.697	21061.224	11718.750	11343.750	-83.22	0.3051	15533.527	11718.750	1392.5707		SA	A	0	SB
413	Spectrogram 1	1	1392.451128887	1392.451128887	6087.464	6087.464	6093.750	6093.750	-69.38	0.0000	0.000	6093.750	1392.4533	FI				
414	Spectrogram 1	1	1392.743927520	1392.743927520	20571.429	20571.429	20531.250	20531.250	-81.65	0.0000	0.000	20531.250	1392.7413	FF				
415	Spectrogram 1	1	1388.291292161	1388.624659280	12734.694	21830.904	14906.250	15750.000	-85.87	0.3334	9096.210	14906.250	1388.3733		SA	A	0	SB
416	Spectrogram 1	1	1388.300111397	1388.300111397	13224.490	13224.490	13218.750	13218.750	-88.07	0.0000	0.000	13218.750	1388.2987	FI				
417	Spectrogram 1	1	1388.617603891	1388.617603891	21341.108	21341.108	21375.000	21375.000	-79.05	0.0000	0.000	21375.000	1388.6187	FF				
418	Spectrogram 1	1	1389.559498290	1389.839949994	7486.880	18962.099	10875.000	11718.750	-83.19	0.2805	11475.219	10875.000	1389.6640		SA	A	0	SB
419	Spectrogram 1	1	1389.573609068	1389.573609068	8046.647	8046.647	8062.500	8062.500	-80.42	0.0000	0.000	8062.500	1389.5733	FI				
420	Spectrogram 1	1	1389.832894605	1389.832894605	18472.303	18472.303	18468.750	18468.750	-80.91	0.0000	0.000	18468.750	1389.8347	FF				
421	Spectrogram 1	1	1401.511676715	1401.866210000	8046.647	16093.294	13968.750	13031.250	-81.61	0.3545	8046.647	13968.750	1401.7653		SA	A	0	SB
422	Spectrogram 1	1	1401.520495951	1401.520495951	8536.443	8536.443	8531.250	8531.250	-79.45	0.0000	0.000	8531.250	1401.5200	FI				
423	Spectrogram 1	1	1401.857390764	1401.857390764	15743.440	15743.440	15750.000	15750.000	-81.60	0.0000	0.000	15750.000	1401.8560	FF				
424	Spectrogram 1	1	1403.985608107	1404.255476727	7626.822	21970.845	10312.500	13875.000	-82.95	0.2699	14344.023	10312.500	1404.0320		SA	A	0	SB
425	Spectrogram 1	1	1403.997955037	1403.997955037	8116.618	8116.618	8156.250	8156.250	-72.23	0.0000	0.000	8156.250	1404.0000	FI				
426	Spectrogram 1	1	1404.248421338	1404.248421338	21620.991	21620.991	21656.250	21656.250	-75.46	0.0000	0.000	21656.250	1404.2507	FF				
427	Spectrogram 1	1	1406.182031386	1406.615937795	13364.431	22670.554	15937.500	16500.000	-84.31	0.4339	9306.123	15937.500	1406.5173		NA	A	0	SB
428	Spectrogram 1	1	1406.189086775	1406.189086775	13784.257	13784.257	13781.250	13781.250	-80.08	0.0000	0.000	13781.250	1406.1867	FI				
429	Spectrogram 1	1	1406.610646253	1406.610646253	22250.729	22250.729	22218.750	22218.750	-80.31	0.0000	0.000	22218.750	1406.6080	FF				
430	Spectrogram 1	1	1407.606426110	1407.946848618	5737.609	21411.079	10218.750	12375.000	-84.85	0.3404	15673.470	10218.750	1407.6853		SA	A	0	SB
431	Spectrogram 1	1	1407.615245346	1407.615245346	6087.464	6087.464	6093.750	6093.750	-80.76	0.0000	0.000	6093.750	1407.6160	FI				
432	Spectrogram 1	1	1407.941557076	1407.941557076	21201.166	21201.166	21187.500	21187.500	-82.84	0.0000	0.000	21187.500	1407.9413	FF				
433	Spectrogram 1	1	1406.675114793	1407.084327342	8046.647	19661.808	13500.000	12375.000	-83.70	0.4092	11615.161	13500.000	1406.9493		SA	A	0	SB
434	Spectrogram 1	1	1406.685697877	1406.685697877	8396.501	8396.501	8437.500	8437.500	-75.52	0.0000	0.000	8437.500	1406.6880	FI				
435	Spectrogram 1	1	1407.075508106	1407.075508106	19311.953	19311.953	19312.500	19312.500	-78.15	0.0000	0.000	19312.500	1407.0773	FF				
436	Spectrogram 1	1	1418.884113123	1419.217480242	6017.493	22180.758	18281.250	13406.250	-83.96	0.3334	16163.265	18281.250	1419.0773		SA	A	0	SB
437	Spectrogram 1	1	1418.894696206	1418.894696206	6507.289	6507.289	6468.750	6468.750	-81.32	0.0000	0.000	6468.750	1418.8960	FI				
438	Spectrogram 1	1	1419.205133312	1419.205133312	21970.845	21970.845	21937.500	21937.500	-72.79	0.0000	0.000	21937.500	1419.2053	FF				
439	Spectrogram 1	1	1417.414828414	1417.799347101	10145.773	16093.294	13218.750	13125.000	-82.06	0.3845	5947.521	13218.750	1417.6427		SA	A	0	SB
440	Spectrogram 1	1	1417.425411497	1417.425411497	10495.627	10495.627	10500.000	10500.000	-70.65	0.0000	0.000	10500.000	1417.4240	FI				
441	Spectrogram 1	1	1417.792291713	1417.792291713	15533.528	15533.528	15562.500	15562.500	-79.58	0.0000	0.000	15562.500	1417.7920	FF				
442	Spectrogram 1	1	1420.711506402	1420.953153468	6647.230	12804.665	9937.500	9843.750	-79.40	0.2416	6157.435	9937.500	1420.8587		SA	A	0	SB
443	Spectrogram 1	1	1420.720325638	1420.720325638	7137.026	7137.026	7125.000	7125.000	-77.81	0.0000	0.000	7125.000	1420.7200	FI				
444	Spectrogram 1	1	1420.946098079	1420.946098079	12384.840	12384.840	12375.000	12375.000	-68.11	0.0000	0.000	12375.000	1420.9440	FF				
445	Spectrogram 1	1	1423.231823370	1423.499928143	9236.152	19032.070	10968.750	13875.000	-84.78	0.2681	9795.918	10968.750	1423.3120		SA	A	0	SB
446	Spectrogram 1	1	1423.240642606	1423.240642606	9516.035	9516.035	9562.500	9562.500	-76.03	0.0000	0.000	9562.500	1423.2427	FI				
447	Spectrogram 1	1	1423.491108907	1423.491108907	18752.187	18752.187	18750.000	18750.000	-81.24	0.0000	0.000	18750.000	1423.4933	FF				
448	Spectrogram 1	1	1424.754403665	1425.057785382	8326.531	21830.904	11906.250	13312.500	-80.68	0.3034	13504.373	11906.250	1424.8320		SA	A	0	SB
449	Spectrogram 1	1	1424.761459054	1424.761459054	8746.356	8746.356	8718.750	8718.750	-70.46	0.0000	0.000	8718.750	1424.7627	FI				
450	Spectrogram 1	1	1425.043674605	1425.043674605	21551.020	21551.020	21562.500	21562.500	-77.20	0.0000	0.000	21562.500	1425.0453	FF				
451	Spectrogram 1	1	1425.498747180	1425.805656591	8396.501	13714.286	10312.500	10593.750	-82.75	0.3069	5317.785	10312.500	1425.6160		SA	A	0	SB
452	Spectrogram 1	1	1425.507566416	1425.507566416	8676.385	8676.385	8718.750	8718.750	-80.08	0.0000	0.000	8718.750	1425.5093	FI				
453	Spectrogram 1	1	1425.793309661	1425.793309661	13434.402	13434.402	13406.250	13406.250	-82.65	0.0000	0.000	13406.250	1425.7920	FF				
454	Spectrogram 1	1	1430.331386758	1430.611838462	6297.376	21620.991	19218.750	12562.500	-82.60	0.2805	15323.615	19218.750	1430.5120		SA	A	0	SB
455	Spectrogram 1	1	1430.340205994	1430.340205994	6717.201	6717.201	6750.000	6750.000	-82.52	0.0000	0.000	6750.000	1430.3413	FI				
456	Spectrogram 1	1	1430.604783073	1430.604783073	21271.137	21271.137	21281.250	21281.250	-72.76	0.0000	0.000	21281.250	1430.6027	FF				
457	Spectrogram 1	1	1450.737162376	1451.024669468	8466.472	20291.545	14250.000	14156.250	-78.08	0.2875	11825.073	14250.000	1450.8907		SA	A	0	SB
458	Spectrogram 1	1	1450.749509306	1450.749509306	9026.239	9026.239	9000.000	9000.000	-79.11	0.0000	0.000	9000.000	1450.7520	FI				
459	Spectrogram 1	1	1451.014086384	1451.014086384	20081.633	20081.633	20062.500	20062.500	-68.69	0.0000	0.000	20062.500	1451.0133	FF				
460	Spectrogram 1	1	1451.212607311	1451.366062017	12664.723	21690.962	16500.000	16500.000	-78.56	0.1535	9026.239	16500.000	1451.3067		SA	A	0	SB
461	Spectrogram 1	1	1451.224954242	1451.224954242	13154.519	13154.519	13125.000	13125.000	-82.26	0.0000	0.000	13125.000	1451.2267	FI				
462	Spectrogram 1	1	1451.362534322	1451.362534322	21690.962	21690.962	21656.250	21656.250	-82.42	0.0000	0.000	21656.250	1451.3600	FF				
463	Spectrogram 1	1	1452.716042579	1452.987675046	8326.531	18052.478	14156.250	14343.750	-76.69	0.2716	9725.947	14156.250	1452.8587		SA	A	0	SB
464	Spectrogram 1	1	1452.731917203	1452.731917203	8816.327	8816.327	8812.500	8812.500	-71.34	0.0000	0.000	8812.500	1452.7307	FI				
465	Spectrogram 1	1	1452.980619657	1452.980619657	17632.653	17632.653	17625.000	17625.000	-73.47	0.0000	0.000	17625.000	1452.9813	FF				
466	Spectrogram 1	1	1453.640678677	1453.998739656	7556.851	16862.974	10968.750	11250.000	-76.79	0.3581	9306.123	10968.750	1453.8507		SA	A	0	SB
467	Spectrogram 1	1	1453.644206371	1453.644206371	8046.647	8046.647	8062.500	8062.500	-82.26	0.0000	0.000	8062.500	1453.6427	FI				
468	Spectrogram 1	1	1453.988156573	1453.988156573	16513.120	16513.120	16500.000	16500.000	-66.31	0.0000	0.000	16500.000	1453.9893	FF				
469	Spectrogram 1	1	1453.520737068	1453.961698865	11055.394	20081.633	11156.250	14156.250	-78.42	0.4410	9026.239	11156.250	1453.8560		NA	A	0	SB
470	Spectrogram 1	1	1453.533083998	1453.533083998	11545.190	11545.190	11531.250	11531.250	-78.82	0.0000	0.000	11531.250	1453.5307	FI				
471	Spectrogram 1	1	1453.954643476	1453.954643476	19591.837	19591.837	19593.750	19593.750	-80.58	0.0000	0.000	19593.750	1453.9520	FF				
472	Spectrogram 1	1	1454.501436105	1454.942397903	10145.773	18752.187	13031.250	14906.250	-80.64	0.4410	8606.414	13031.250	1454.6080		SA	A	0	SB
473	Spectrogram 1	1	1454.517310730	1454.517310730	10425.656	10425.656	10406.250	10406.250	-68.93	0.0000	0.000	10406.250	1454.5173	FI				
474	Spectrogram 1	1	1454.931814820	1454.931814820	18332.362	18332.362	18375.000	18375.000	-87.39	0.0000	0.000	18375.000	1454.9333	FF				
475	Spectrogram 1	1	1455.257472356	1455.527340976	7276.968	19102.041	16593.750	15000.000	-76.71	0.2699	11825.073	16593.750	1455.3653		NA	A	0	SB
476	Spectrogram 1	1	1455.266291592	1455.266291592	7836.735	7836.735	7875.000	7875.000	-67.74	0.0000	0.000	7875.000	1455.2640	FI				
477	Spectrogram 1	1	1455.529104823	1455.529104823	18892.128	18892.128	18937.500	18937.500	-90.68	0.0000	0.000	18937.500	1455.5307	FF				
478	Spectrogram 1	1	1455.130475358	1455.370358576	6367.347	17282.799	16593.750	14531.250	-77.17	0.2399	10915.452	16593.750	1455.3653		NA	A	0	SB
479	Spectrogram 1	1	1455.141058441	1455.141058441	7067.055	7067.055	7031.250	7031.250	-81.84	0.0000	0.000	7031.250	1455.1413	FI				
480	Spectrogram 1	1	1455.365067034	1455.365067034	16723.032	16723.032	16687.500	16687.500	-56.57	0.0000	0.000	16687.500	1455.3653	FF				
481	Spectrogram 1	1	1457.167830776	1457.554113310	9935.860	19241.983	14156.250	13968.750	-79.25	0.3863	9306.123	14156.250	1457.2960		SA	A	0	SB
482	Spectrogram 1	1	1457.174886165	1457.174886165	10425.656	10425.656	10406.250	10406.250	-73.78	0.0000	0.000	10406.250	1457.1733	FI				
483	Spectrogram 1	1	1457.547057922	1457.547057922	18822.157	18822.157	18843.750	18843.750	-78.44	0.0000	0.000	18843.750	1457.5467	FF				
484	Spectrogram 1	1	1422.706196907	1422.958427056	6568.421	13209.023	10406.250	10031.250	-79.72	0.2522	6640.602	10406.250	1422.8853		SA	A	0	SB
485	Spectrogram 1	1	1422.715016143	1422.715016143	7073.684	7073.684	7031.250	7031.250	-79.81	0.0000	0.000	7031.250	1422.7147	FI				
486	Spectrogram 1	1	1422.949607820	1422.949607820	12920.301	12920.301	12937.500	12937.500	-83.01	0.0000	0.000	12937.500	1422.9493	FF				
487	Spectrogram 1	1	1437.017212164	1437.396439310	13644.315	18402.332	17437.500	16593.750	-82.98	0.3792	4758.017	17437.500	1437.2267		SA	A	0	SB
488	Spectrogram 1	1	1437.029559094	1437.029559094	13994.169	13994.169	13968.750	13968.750	-79.16	0.0000	0.000	13968.750	1437.0293	FI				
489	Spectrogram 1	1	1437.382328532	1437.382328532	17912.536	17912.536	17906.250	17906.250	-81.65	0.0000	0.000	17906.250	1437.3813	FF				
490	Spectrogram 1	1	1461.806307552	1462.153785448	7346.939	21131.195	11906.250	12468.750	-76.71	0.3475	13784.256	11906.250	1461.8880		SA	A	0	SB
491	Spectrogram 1	1	1461.820418329	1461.820418329	7906.706	7906.706	7875.000	7875.000	-64.97	0.0000	0.000	7875.000	1461.8187	FI				
492	Spectrogram 1	1	1462.144966212	1462.144966212	20991.254	20991.254	21000.000	21000.000	-74.99	0.0000	0.000	21000.000	1462.1440	FF				
493	Spectrogram 1	1	1481.474718867	1481.802794444	11195.335	19032.070	15093.750	15093.750	-74.05	0.3281	7836.735	15093.750	1481.6000		SA	A	0	SB
494	Spectrogram 1	1	1481.487065797	1481.487065797	11965.015	11965.015	12000.000	12000.000	-83.76	0.0000	0.000	12000.000	1481.4880	FI				
495	Spectrogram 1	1	1481.793975208	1481.793975208	18542.274	18542.274	18562.500	18562.500	-66.90	0.0000	0.000	18562.500	1481.7920	FF				
496	Spectrogram 1	1	1481.949193761	1482.229645464	11055.394	18892.128	15187.500	14906.250	-73.72	0.2805	7836.734	15187.500	1482.0693		SA	A	0	SB
497	Spectrogram 1	1	1481.958012997	1481.958012997	11755.102	11755.102	11718.750	11718.750	-60.69	0.0000	0.000	11718.750	1481.9573	FI				
498	Spectrogram 1	1	1482.219062381	1482.219062381	18682.216	18682.216	18656.250	18656.250	-82.09	0.0000	0.000	18656.250	1482.2187	FF				
499	Spectrogram 1	1	1482.525971792	1482.804659648	6647.230	18752.187	10875.000	11718.750	-73.09	0.2787	12104.957	10875.000	1482.6133		SA	A	0	SB
500	Spectrogram 1	1	1482.536554876	1482.536554876	7206.997	7206.997	7218.750	7218.750	-63.75	0.0000	0.000	7218.750	1482.5387	FI				
501	Spectrogram 1	1	1482.799368107	1482.799368107	18332.362	18332.362	18375.000	18375.000	-65.53	0.0000	0.000	18375.000	1482.8000	FF				
502	Spectrogram 1	1	1482.917545869	1483.102749824	7206.997	20221.574	11062.500	14156.250	-74.96	0.1852	13014.577	11062.500	1482.9653		SA	A	0	SB
503	Spectrogram 1	1	1482.932363913	1482.932363913	7556.851	7556.851	7593.750	7593.750	-68.45	0.0000	0.000	7593.750	1482.9333	FI				
504	Spectrogram 1	1	1483.099929396	1483.099929396	19941.691	19941.691	19968.750	19968.750	-80.22	0.0000	0.000	19968.750	1483.0987	FF				
505	Spectrogram 1	1	1484.374464174	1484.704303598	6787.172	17772.595	10406.250	10500.000	-74.02	0.3298	10985.423	10406.250	1484.5760		SA	A	0	SB
506	Spectrogram 1	1	1484.386811104	1484.386811104	7416.910	7416.910	7406.250	7406.250	-85.44	0.0000	0.000	7406.250	1484.3893	FI				
507	Spectrogram 1	1	1484.700775904	1484.700775904	17562.682	17562.682	17531.250	17531.250	-68.06	0.0000	0.000	17531.250	1484.6987	FF				
508	Spectrogram 1	1	1494.694972034	1495.079490721	11265.306	18402.332	13968.750	15000.000	-74.57	0.3845	7137.026	13968.750	1494.7840		SA	A	0	SB
509	Spectrogram 1	1	1494.705555117	1494.705555117	11755.102	11755.102	11718.750	11718.750	-84.12	0.0000	0.000	11718.750	1494.7040	FI				
510	Spectrogram 1	1	1495.074199180	1495.074199180	17912.536	17912.536	17906.250	17906.250	-78.00	0.0000	0.000	17906.250	1495.0720	FF				
511	Spectrogram 1	1	1503.276411931	1503.703262951	6997.085	20711.370	15843.750	15375.000	-78.32	0.4269	13714.286	15843.750	1503.4720		SA	A	0	SB
512	Spectrogram 1	1	1503.283467319	1503.283467319	7486.880	7486.880	7500.000	7500.000	-73.69	0.0000	0.000	7500.000	1503.2853	FI				
513	Spectrogram 1	1	1503.697971409	1503.697971409	20151.603	20151.603	20156.250	20156.250	-83.88	0.0000	0.000	20156.250	1503.6960	FF				
514	Spectrogram 1	1	1527.501419764	1527.928270784	8816.327	19801.749	14718.750	12093.750	-79.26	0.4269	10985.423	14718.750	1527.7387		SA	A	0	SB
515	Spectrogram 1	1	1527.510239000	1527.510239000	9376.093	9376.093	9375.000	9375.000	-77.29	0.0000	0.000	9375.000	1527.5093	FI				
516	Spectrogram 1	1	1527.914160006	1527.914160006	19451.895	19451.895	19406.250	19406.250	-74.03	0.0000	0.000	19406.250	1527.9147	FF				
517	Spectrogram 1	1	1542.003187808	1542.322444149	7766.764	22390.671	16312.500	15375.000	-80.51	0.3193	14623.907	16312.500	1542.1333		SA	A	0	SB
518	Spectrogram 1	1	1542.013770891	1542.013770891	7906.706	7906.706	7875.000	7875.000	-86.14	0.0000	0.000	7875.000	1542.0160	FI				
519	Spectrogram 1	1	1542.313624913	1542.313624913	22180.758	22180.758	22218.750	22218.750	-81.64	0.0000	0.000	22218.750	1542.3147	FF				
520	Spectrogram 1	1	1549.107184609	1549.414094020	7346.939	21900.875	15000.000	14531.250	-80.28	0.3069	14553.936	15000.000	1549.2533		SA	A	0	SB
521	Spectrogram 1	1	1549.119531539	1549.119531539	7696.793	7696.793	7687.500	7687.500	-94.00	0.0000	0.000	7687.500	1549.1200	FI				
522	Spectrogram 1	1	1549.403510937	1549.403510937	21620.991	21620.991	21656.250	21656.250	-68.99	0.0000	0.000	21656.250	1549.4027	FF				
523	Spectrogram 1	1	1575.400612556	1575.776312008	6997.085	22040.816	18187.500	14156.250	-82.52	0.3757	15043.732	18187.500	1575.6000		SA	A	0	SB
524	Spectrogram 1	1	1575.402376403	1575.402376403	7696.793	7696.793	7687.500	7687.500	-79.80	0.0000	0.000	7687.500	1575.4027	FI				
525	Spectrogram 1	1	1575.767492772	1575.767492772	21551.020	21551.020	21562.500	21562.500	-77.90	0.0000	0.000	21562.500	1575.7653	FF				
526	Spectrogram 1	1	1730.894497686	1731.268433290	5387.755	30577.259	9937.500	11343.750	-78.61	0.3739	25189.504	9937.500	1731.0987		SA	A	0	SB
527	Spectrogram 1	1	1730.899789227	1730.899789227	6017.493	6017.493	6000.000	6000.000	-66.69	0.0000	0.000	6000.000	1730.9013	FI				
528	Spectrogram 1	1	1731.264905596	1731.264905596	30227.405	30227.405	30187.500	30187.500	-73.84	0.0000	0.000	30187.500	1731.2640	FF				
529	Spectrogram 1	1	1877.992943538	1878.416266863	5037.901	31137.026	16593.750	16406.250	-72.40	0.4233	26099.125	16593.750	1878.1440		SA	A	0	SB
530	Spectrogram 1	1	1878.010582010	1878.010582010	5457.726	5457.726	5437.500	5437.500	-63.41	0.0000	0.000	5437.500	1878.0107	FI				
531	Spectrogram 1	1	1878.398628391	1878.398628391	30437.318	30437.318	30468.750	30468.750	-77.03	0.0000	0.000	30468.750	1878.4000	FF				
532	Spectrogram 1	1	1893.985210048	1894.362673346	6857.143	33026.239	9375.000	12937.500	-74.88	0.3775	26169.096	9375.000	1894.2613		NA	A	0	SB
533	Spectrogram 1	1	1893.994029284	1893.994029284	7346.939	7346.939	7312.500	7312.500	-77.73	0.0000	0.000	7312.500	1893.9947	FI				
534	Spectrogram 1	1	1894.355617958	1894.355617958	32116.618	32116.618	32156.250	32156.250	-92.98	0.0000	0.000	32156.250	1894.3573	FF				
535	Spectrogram 1	1	1946.684811153	1947.131064492	5177.843	29037.901	17250.000	17718.750	-75.79	0.4463	23860.058	17250.000	1946.8373		SA	A	0	SB
536	Spectrogram 1	1	1946.695394236	1946.695394236	5527.697	5527.697	5531.250	5531.250	-71.09	0.0000	0.000	5531.250	1946.6933	FI				
537	Spectrogram 1	1	1947.118717562	1947.118717562	28478.134	28478.134	28500.000	28500.000	-74.15	0.0000	0.000	28500.000	1947.1200	FF				
538	Spectrogram 1	1	1947.501472402	1947.951253436	5807.580	22880.466	16500.000	15093.750	-80.66	0.4498	17072.886	16500.000	1947.6853		SA	A	0	SB
